chr,start,stop
##sequence-region NW_022145383.1 1 21401,,
##sequence-region NW_022145384.1 1 19291,,
##sequence-region NW_022145385.1 1 18791,,
##sequence-region NW_022145386.1 1 18617,,
##sequence-region NW_022145387.1 1 17981,,
##sequence-region NW_022145388.1 1 17946,,
##sequence-region NW_022145389.1 1 17857,,
##sequence-region NW_022145390.1 1 21857,,
##sequence-region NW_022145391.1 1 33930,,
##sequence-region NW_022145392.1 1 88843,,
##sequence-region NW_022145393.1 1 22373,,
##sequence-region NW_022145394.1 1 20846,,
##sequence-region NW_022145395.1 1 18089,,
##sequence-region NW_022145396.1 1 15624,,
##sequence-region NW_022145397.1 1 15314,,
##sequence-region NW_022145398.1 1 146455,,
##sequence-region NW_022145399.1 1 17799,,
##sequence-region NW_022145400.1 1 17257,,
##sequence-region NW_022145401.1 1 16486,,
##sequence-region NW_022145402.1 1 15178,,
##sequence-region NW_022145403.1 1 45037,,
##sequence-region NW_022145404.1 1 57045,,
##sequence-region NW_022145405.1 1 22053,,
##sequence-region NW_022145406.1 1 43925,,
##sequence-region NW_022145407.1 1 24217,,
##sequence-region NW_022145408.1 1 16015,,
##sequence-region NW_022145409.1 1 71395,,
##sequence-region NW_022145410.1 1 73525,,
##sequence-region NW_022145411.1 1 16065,,
##sequence-region NW_022145412.1 1 20205,,
##sequence-region NW_022145413.1 1 31795,,
##sequence-region NW_022145414.1 1 15341,,
##sequence-region NW_022145415.1 1 60355,,
##sequence-region NW_022145416.1 1 16986,,
##sequence-region NW_022145417.1 1 51512,,
##sequence-region NW_022145418.1 1 17001,,
##sequence-region NW_022145419.1 1 67720,,
##sequence-region NW_022145420.1 1 35402,,
##sequence-region NW_022145421.1 1 23454,,
##sequence-region NW_022145422.1 1 78273,,
##sequence-region NW_022145423.1 1 126508,,
##sequence-region NW_022145424.1 1 62776,,
##sequence-region NW_022145425.1 1 30360,,
##sequence-region NW_022145426.1 1 79185,,
##sequence-region NW_022145427.1 1 152116,,
##sequence-region NW_022145428.1 1 65691,,
##sequence-region NW_022145429.1 1 66232,,
##sequence-region NW_022145430.1 1 42199,,
##sequence-region NW_022145431.1 1 56568,,
##sequence-region NW_022145432.1 1 111484,,
##sequence-region NW_022145433.1 1 30854,,
##sequence-region NW_022145434.1 1 18775,,
##sequence-region NW_022145435.1 1 122365,,
##sequence-region NW_022145436.1 1 31453,,
##sequence-region NW_022145437.1 1 105348,,
##sequence-region NW_022145438.1 1 53375,,
##sequence-region NW_022145439.1 1 77972,,
##sequence-region NW_022145440.1 1 82617,,
##sequence-region NW_022145441.1 1 62133,,
##sequence-region NW_022145442.1 1 41935,,
##sequence-region NW_022145443.1 1 40287,,
##sequence-region NW_022145444.1 1 25197,,
##sequence-region NW_022145445.1 1 64732,,
##sequence-region NW_022145446.1 1 65218,,
##sequence-region NW_022145447.1 1 15922,,
##sequence-region NW_022145448.1 1 107340,,
##sequence-region NW_022145449.1 1 63868,,
##sequence-region NW_022145450.1 1 33901,,
##sequence-region NW_022145451.1 1 25217,,
##sequence-region NW_022145452.1 1 61174,,
##sequence-region NW_022145453.1 1 70260,,
##sequence-region NW_022145454.1 1 46400,,
##sequence-region NW_022145455.1 1 47120,,
##sequence-region NW_022145456.1 1 130804,,
##sequence-region NW_022145457.1 1 100977,,
##sequence-region NW_022145458.1 1 16456,,
##sequence-region NW_022145459.1 1 25000,,
##sequence-region NW_022145460.1 1 50000,,
##sequence-region NW_022145461.1 1 50000,,
##sequence-region NW_022145462.1 1 50000,,
##sequence-region NW_022145463.1 1 50000,,
##sequence-region NW_022145464.1 1 50000,,
##sequence-region NW_022145465.1 1 15000,,
##sequence-region NW_022145466.1 1 5000,,
##sequence-region NW_022145467.1 1 25000,,
##sequence-region NW_022145468.1 1 25000,,
##sequence-region NW_022145469.1 1 86957,,
##sequence-region NW_022145470.1 1 5000,,
##sequence-region NW_022145471.1 1 25000,,
##sequence-region NW_022145472.1 1 25000,,
##sequence-region NW_022145473.1 1 25000,,
##sequence-region NW_022145474.1 1 25000,,
##sequence-region NW_022145475.1 1 1000,,
##sequence-region NW_022145476.1 1 50000,,
##sequence-region NW_022145477.1 1 25000,,
##sequence-region NW_022145478.1 1 50000,,
##sequence-region NW_022145479.1 1 5000,,
##sequence-region NW_022145480.1 1 15847,,
##sequence-region NW_022145481.1 1 25000,,
##sequence-region NW_022145482.1 1 25000,,
##sequence-region NW_022145483.1 1 25000,,
##sequence-region NW_022145484.1 1 5000,,
##sequence-region NW_022145485.1 1 5000,,
##sequence-region NW_022145486.1 1 5000,,
##sequence-region NW_022145487.1 1 50000,,
##sequence-region NW_022145488.1 1 40000,,
##sequence-region NW_022145489.1 1 25000,,
##sequence-region NW_022145490.1 1 50000,,
##sequence-region NW_022145491.1 1 115136,,
##sequence-region NW_022145492.1 1 50000,,
##sequence-region NW_022145493.1 1 50000,,
##sequence-region NW_022145494.1 1 25000,,
##sequence-region NW_022145495.1 1 50000,,
##sequence-region NW_022145496.1 1 25000,,
##sequence-region NW_022145497.1 1 25000,,
##sequence-region NW_022145498.1 1 25000,,
##sequence-region NW_022145499.1 1 50000,,
##sequence-region NW_022145500.1 1 25000,,
##sequence-region NW_022145501.1 1 25000,,
##sequence-region NW_022145502.1 1 61323,,
##sequence-region NW_022145503.1 1 25000,,
##sequence-region NW_022145504.1 1 25000,,
##sequence-region NW_022145505.1 1 25000,,
##sequence-region NW_022145506.1 1 50000,,
##sequence-region NW_022145507.1 1 240000,,
##sequence-region NW_022145508.1 1 256744,,
##sequence-region NW_022145509.1 1 50000,,
##sequence-region NW_022145510.1 1 50000,,
##sequence-region NW_022145511.1 1 125000,,
##sequence-region NW_022145512.1 1 264514,,
##sequence-region NW_022145513.1 1 15455,,
##sequence-region NW_022145514.1 1 1221726,,
##sequence-region NW_022145515.1 1 446053,,
##sequence-region NW_022145516.1 1 1773824,,
##sequence-region NW_022145517.1 1 410634,,
##sequence-region NW_022145518.1 1 296294,,
##sequence-region NW_022145519.1 1 501666,,
##sequence-region NW_022145520.1 1 2604766,,
##sequence-region NW_022145521.1 1 834627,,
##sequence-region NW_022145522.1 1 601000,,
##sequence-region NW_022145523.1 1 367191,,
##sequence-region NW_022145524.1 1 25673,,
##sequence-region NW_022145525.1 1 496028,,
##sequence-region NW_022145526.1 1 2368880,,
##sequence-region NW_022145527.1 1 766201,,
##sequence-region NW_022145528.1 1 991221,,
##sequence-region NW_022145529.1 1 437458,,
##sequence-region NW_022145530.1 1 684040,,
##sequence-region NW_022145531.1 1 219183,,
##sequence-region NW_022145532.1 1 1289379,,
##sequence-region NW_022145533.1 1 364073,,
##sequence-region NW_022145534.1 1 1128541,,
##sequence-region NW_022145535.1 1 17605,,
##sequence-region NW_022145536.1 1 139137,,
##sequence-region NW_022145537.1 1 426703,,
##sequence-region NW_022145538.1 1 583819,,
##sequence-region NW_022145539.1 1 1685109,,
##sequence-region NW_022145540.1 1 549706,,
##sequence-region NW_022145541.1 1 1073309,,
##sequence-region NW_022145542.1 1 1383299,,
##sequence-region NW_022145543.1 1 1596249,,
##sequence-region NW_022145544.1 1 2048326,,
##sequence-region NW_022145545.1 1 1678063,,
##sequence-region NW_022145546.1 1 53450,,
##sequence-region NW_022145547.1 1 2234538,,
##sequence-region NW_022145548.1 1 722242,,
##sequence-region NW_022145549.1 1 1791521,,
##sequence-region NW_022145550.1 1 1496376,,
##sequence-region NW_022145551.1 1 2795456,,
##sequence-region NW_022145552.1 1 2303257,,
##sequence-region NW_022145553.1 1 1021577,,
##sequence-region NW_022145554.1 1 2052140,,
##sequence-region NW_022145555.1 1 898903,,
##sequence-region NW_022145556.1 1 638884,,
##sequence-region NW_022145557.1 1 22264,,
##sequence-region NW_022145558.1 1 2570869,,
##sequence-region NW_022145559.1 1 1083236,,
##sequence-region NW_022145560.1 1 1242028,,
##sequence-region NW_022145561.1 1 1175743,,
##sequence-region NW_022145562.1 1 889695,,
##sequence-region NW_022145563.1 1 1261903,,
##sequence-region NW_022145564.1 1 710235,,
##sequence-region NW_022145565.1 1 722416,,
##sequence-region NW_022145566.1 1 3042594,,
##sequence-region NW_022145567.1 1 781304,,
##sequence-region NW_022145568.1 1 22583,,
##sequence-region NW_022145569.1 1 494736,,
##sequence-region NW_022145570.1 1 4944709,,
##sequence-region NW_022145571.1 1 1505274,,
##sequence-region NW_022145572.1 1 1505788,,
##sequence-region NW_022145573.1 1 529305,,
##sequence-region NW_022145574.1 1 1404637,,
##sequence-region NW_022145575.1 1 3300603,,
##sequence-region NW_022145576.1 1 2906720,,
##sequence-region NW_022145577.1 1 252291,,
##sequence-region NW_022145578.1 1 630834,,
##sequence-region NW_022145579.1 1 83414,,
##sequence-region NW_022145580.1 1 1039218,,
##sequence-region NW_022145581.1 1 427848,,
##sequence-region NW_022145582.1 1 15763,,
##sequence-region NW_022145583.1 1 16615,,
##sequence-region NW_022145584.1 1 16732,,
##sequence-region NW_022145585.1 1 21525,,
##sequence-region NW_022145586.1 1 22644,,
##sequence-region NW_022145587.1 1 22806,,
##sequence-region NW_022145588.1 1 61109,,
##sequence-region NW_022145589.1 1 111277,,
##sequence-region NW_022145590.1 1 98897,,
##sequence-region NW_022145591.1 1 92921,,
##sequence-region NW_022145592.1 1 82943,,
##sequence-region NW_022145593.1 1 66312,,
##sequence-region NW_022145594.1 1 53101916,,
##sequence-region NW_022145595.1 1 29984350,,
##sequence-region NW_022145596.1 1 33320444,,
##sequence-region NW_022145597.1 1 34141700,,
##sequence-region NW_022145598.1 1 37305039,,
##sequence-region NW_022145599.1 1 37767046,,
##sequence-region NW_022145600.1 1 37282239,,
##sequence-region NW_022145601.1 1 35007347,,
##sequence-region NW_022145602.1 1 30021120,,
##sequence-region NW_022145603.1 1 34285068,,
##sequence-region NW_022145604.1 1 33742549,,
##sequence-region NW_022145605.1 1 42589791,,
##sequence-region NW_022145606.1 1 52437917,,
##sequence-region NW_022145607.1 1 45798072,,
##sequence-region NW_022145608.1 1 80573,,
##sequence-region NW_022145609.1 1 39838600,,
##sequence-region NW_022145610.1 1 35917773,,
##sequence-region NW_022145611.1 1 45225044,,
##sequence-region NW_022145612.1 1 62154208,,
##sequence-region NW_022145613.1 1 39667378,,
##sequence-region NW_022145614.1 1 33637615,,
##sequence-region NW_022145615.1 1 35239632,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=7668,,
