first.seqnames	first.start	first.end	first.width	first.strand	second.seqnames	second.start	second.end	second.width	second.strand
Scaffold10187	18165	18237	73	*	Scaffold688	159858	159930	73	*
Scaffold10187	50439	50506	68	*	Scaffold688	126234	126301	68	*
Scaffold10187	98261	98357	97	*	Scaffold688	93304	93400	97	*
Scaffold10187	69899	69983	85	*	Scaffold688	114177	114261	85	*
Scaffold10187	7166	7219	54	*	Scaffold688	169372	169425	54	*
Scaffold10187	904	982	79	*	Scaffold688	174868	174946	79	*
Scaffold10187	85485	85546	62	*	Scaffold688	103525	103586	62	*
Scaffold10187	792	864	73	*	Scaffold688	174986	175058	73	*
Scaffold10187	96271	96324	54	*	Scaffold688	95497	95550	54	*
Scaffold10187	68393	68446	54	*	Scaffold688	115764	115818	55	*
Scaffold10187	3544	3609	66	*	Scaffold688	171789	171854	66	*
Scaffold10187	72651	72703	53	*	Scaffold688	111921	111973	53	*
Scaffold10187	27556	27663	108	*	Scaffold688	150741	150848	108	*
Scaffold10187	73360	73419	60	*	Scaffold688	111208	111267	60	*
Scaffold10187	69174	69392	219	*	Scaffold688	114760	114978	219	*
Scaffold10187	55110	55173	64	*	Scaffold688	123632	123695	64	*
Scaffold10187	33996	34094	99	*	Scaffold688	144458	144557	100	*
Scaffold10187	32447	32674	228	*	Scaffold688	145486	145713	228	*
Scaffold10187	73141	73264	124	*	Scaffold688	111364	111487	124	*
Scaffold10187	37895	37972	78	*	Scaffold688	138434	138511	78	*
Scaffold10187	98360	98417	58	*	Scaffold688	93244	93301	58	*
Scaffold10187	72504	72646	143	*	Scaffold688	111978	112120	143	*
Scaffold10187	1350	1441	92	*	Scaffold688	174396	174487	92	*
Scaffold10187	87719	87802	84	*	Scaffold688	101449	101532	84	*
Scaffold10187	66367	66460	94	*	Scaffold688	117846	117939	94	*
Scaffold10187	1350	1441	92	*	Scaffold7770	8182	8273	92	*
Scaffold10187	904	982	79	*	Scaffold7770	8654	8732	79	*
Scaffold10187	792	864	73	*	Scaffold7770	8772	8844	73	*
Scaffold10187	3544	3609	66	*	Scaffold7770	5529	5594	66	*
Scaffold101893	2626	2675	50	*	Scaffold350	385713	385762	50	*
Scaffold10190	21819	21894	76	*	Scaffold421	343526	343601	76	*
Scaffold10191	56210	56267	58	*	Scaffold2072	4381	4438	58	*
Scaffold10191	48551	48616	66	*	Scaffold912	221740	221805	66	*
Scaffold10193	51276	51372	97	*	Scaffold388	392145	392241	97	*
Scaffold10193	49695	49766	72	*	Scaffold388	393765	393836	72	*
Scaffold10193	26661	26779	119	*	Scaffold388	415500	415618	119	*
Scaffold102	230843	230921	79	*	Scaffold1054	196025	196103	79	*
Scaffold1020	157658	157751	94	*	Scaffold100	4046	4139	94	*
Scaffold1020	103383	103443	61	*	Scaffold1068	82137	82197	61	*
Scaffold1020	157805	157865	61	*	Scaffold1081	7142	7202	61	*
Scaffold1020	53349	53406	58	*	Scaffold1125	135394	135451	58	*
Scaffold1020	55317	55402	86	*	Scaffold1125	133695	133779	85	*
Scaffold1020	140549	140636	88	*	Scaffold1125	72434	72521	88	*
Scaffold1020	162455	162543	89	*	Scaffold1125	54491	54579	89	*
Scaffold1020	128812	128863	52	*	Scaffold1125	79612	79663	52	*
Scaffold1020	5525	5622	98	*	Scaffold1125	178802	178898	97	*
Scaffold1020	26177	26246	70	*	Scaffold1125	162174	162243	70	*
Scaffold1020	19534	19707	174	*	Scaffold1125	166815	166988	174	*
Scaffold1020	151683	151733	51	*	Scaffold1125	63061	63111	51	*
Scaffold1020	130229	130278	50	*	Scaffold1125	77214	77263	50	*
Scaffold1020	1554	1605	52	*	Scaffold1125	79612	79663	52	*
Scaffold1020	16394	16446	53	*	Scaffold1125	169739	169791	53	*
Scaffold1020	162351	162401	51	*	Scaffold1125	54633	54683	51	*
Scaffold1020	162273	162347	75	*	Scaffold1125	54687	54761	75	*
Scaffold1020	151760	151822	63	*	Scaffold1125	62981	63043	63	*
Scaffold1020	6739	6797	59	*	Scaffold1125	177877	177935	59	*
Scaffold1020	155584	155634	51	*	Scaffold1125	58966	59016	51	*
Scaffold1020	69132	69184	53	*	Scaffold1125	121916	121968	53	*
Scaffold1020	157682	157755	74	*	Scaffold115	688161	688234	74	*
Scaffold1020	157332	157386	55	*	Scaffold115	688522	688576	55	*
Scaffold1020	103360	103440	81	*	Scaffold116	65900	65980	81	*
Scaffold1020	96269	96351	83	*	Scaffold1286	103738	103820	83	*
Scaffold1020	96184	96234	51	*	Scaffold1286	103653	103703	51	*
Scaffold1020	103347	103444	98	*	Scaffold1308	4549	4646	98	*
Scaffold1020	103337	103436	100	*	Scaffold131	787820	787919	100	*
Scaffold1020	193399	193485	87	*	Scaffold1366	91653	91739	87	*
Scaffold1020	157633	157705	73	*	Scaffold1370	153	225	73	*
Scaffold1020	157708	157820	113	*	Scaffold1370	37	150	114	*
Scaffold1020	103351	103430	80	*	Scaffold1462	68564	68643	80	*
Scaffold1020	157473	157577	105	*	Scaffold15001	12	116	105	*
Scaffold1020	157836	157909	74	*	Scaffold15001	379	452	74	*
Scaffold1020	103376	103441	66	*	Scaffold15535	650	715	66	*
Scaffold1020	103323	103431	109	*	Scaffold1678	118523	118631	109	*
Scaffold1020	103357	103439	83	*	Scaffold1755	37247	37329	83	*
Scaffold1020	157735	157794	60	*	Scaffold1838	6183	6242	60	*
Scaffold1020	96184	96383	200	*	Scaffold198	603619	603818	200	*
Scaffold1020	76622	76855	234	*	Scaffold198	603574	603807	234	*
Scaffold1020	157661	157727	67	*	Scaffold1996	25264	25330	67	*
Scaffold1020	103316	103440	125	*	Scaffold216	104177	104301	125	*
Scaffold1020	103370	103442	73	*	Scaffold2205	38446	38518	73	*
Scaffold1020	103374	103439	66	*	Scaffold249	436822	436887	66	*
Scaffold1020	103317	103441	125	*	Scaffold25397	298	422	125	*
Scaffold1020	157731	157782	52	*	Scaffold2545	23082	23133	52	*
Scaffold1020	157676	157728	53	*	Scaffold2545	23027	23079	53	*
Scaffold1020	193163	193226	64	*	Scaffold263	105087	105150	64	*
Scaffold1020	157774	157830	57	*	Scaffold270	47921	47977	57	*
Scaffold1020	157761	157880	120	*	Scaffold27251	767	887	121	*
Scaffold1020	157696	157748	53	*	Scaffold27251	900	952	53	*
Scaffold1020	157328	157393	66	*	Scaffold27251	1256	1321	66	*
Scaffold1020	103333	103433	101	*	Scaffold2851	8349	8449	101	*
Scaffold1020	103363	103435	73	*	Scaffold2945	29528	29600	73	*
Scaffold1020	103349	103439	91	*	Scaffold30581	1261	1351	91	*
Scaffold1020	103374	103441	68	*	Scaffold313	576108	576175	68	*
Scaffold1020	103346	103440	95	*	Scaffold316	281334	281428	95	*
Scaffold1020	157548	157600	53	*	Scaffold3200	36653	36705	53	*
Scaffold1020	157842	157894	53	*	Scaffold376	47200	47252	53	*
Scaffold1020	157673	157734	62	*	Scaffold376	47031	47092	62	*
Scaffold1020	157617	157691	75	*	Scaffold386	271594	271668	75	*
Scaffold1020	157328	157393	66	*	Scaffold386	271315	271380	66	*
Scaffold1020	157495	157576	82	*	Scaffold386	271480	271561	82	*
Scaffold1020	157634	157731	98	*	Scaffold389	405966	406063	98	*
Scaffold1020	157813	157909	97	*	Scaffold389	406151	406247	97	*
Scaffold1020	76691	76752	62	*	Scaffold4	1826912	1826973	62	*
Scaffold1020	103315	103374	60	*	Scaffold4	1322689	1322748	60	*
Scaffold1020	76790	76851	62	*	Scaffold400	76222	76283	62	*
Scaffold1020	157682	157737	56	*	Scaffold420	299679	299734	56	*
Scaffold1020	157631	157680	50	*	Scaffold420	299628	299677	50	*
Scaffold1020	157626	157909	284	*	Scaffold5191	8273	8556	284	*
Scaffold1020	103323	103429	107	*	Scaffold540	226917	227023	107	*
Scaffold1020	193163	193223	61	*	Scaffold552	648475	648535	61	*
Scaffold1020	157627	157677	51	*	Scaffold6104	1515	1565	51	*
Scaffold1020	157694	157752	59	*	Scaffold6104	1441	1498	58	*
Scaffold1020	157326	157404	79	*	Scaffold6104	1774	1852	79	*
Scaffold1020	157531	157581	51	*	Scaffold6104	1611	1660	50	*
Scaffold1020	103353	103440	88	*	Scaffold626	232920	233007	88	*
Scaffold1020	157765	157824	60	*	Scaffold661	9586	9645	60	*
Scaffold1020	157655	157713	59	*	Scaffold661	9469	9527	59	*
Scaffold1020	157655	157707	53	*	Scaffold709	391576	391628	53	*
Scaffold1020	51624	51776	153	*	Scaffold73	10874	11026	153	*
Scaffold1020	103316	103399	84	*	Scaffold731	280727	280810	84	*
Scaffold1020	157509	157561	53	*	Scaffold749	141069	141121	53	*
Scaffold1020	157670	157799	130	*	Scaffold749	140838	140967	130	*
Scaffold1020	103352	103439	88	*	Scaffold783	120542	120629	88	*
Scaffold1020	103336	103388	53	*	Scaffold825	192138	192190	53	*
Scaffold1020	103333	103388	56	*	Scaffold827	106669	106724	56	*
Scaffold1020	103372	103446	75	*	Scaffold888	113640	113714	75	*
Scaffold1020	157685	157734	50	*	Scaffold909	89759	89808	50	*
Scaffold1020	157625	157682	58	*	Scaffold909	89811	89868	58	*
Scaffold1020	157747	157820	74	*	Scaffold909	89673	89746	74	*
Scaffold1020	103365	103443	79	*	Scaffold92	265464	265542	79	*
Scaffold1020	103383	103440	58	*	Scaffold95	964416	964473	58	*
Scaffold10201	24071	24127	57	*	Scaffold256	486817	486873	57	*
Scaffold10207	13961	14049	89	*	Scaffold132	484104	484192	89	*
Scaffold1021	17515	17564	50	*	Scaffold18	332599	332648	50	*
Scaffold1021	17534	17593	60	*	Scaffold21731	158	217	60	*
Scaffold10211	7870	7928	59	*	Scaffold33	93106	93164	59	*
Scaffold10211	7866	7924	59	*	Scaffold413	82982	83041	60	*
Scaffold10212	11230	11284	55	*	Scaffold1072	126861	126915	55	*
Scaffold10212	89549	89601	53	*	Scaffold1984	79445	79497	53	*
Scaffold10212	89464	89514	51	*	Scaffold735	219239	219289	51	*
Scaffold10216	25149	25226	78	*	Scaffold59	687156	687233	78	*
Scaffold10216	32098	32147	50	*	Scaffold59	693696	693745	50	*
Scaffold10216	43293	43342	50	*	Scaffold59	707309	707358	50	*
Scaffold10216	43240	43290	51	*	Scaffold59	707256	707306	51	*
Scaffold10216	25376	25464	89	*	Scaffold59	687394	687483	90	*
Scaffold10216	43369	43430	62	*	Scaffold59	707385	707446	62	*
Scaffold10216	42585	42661	77	*	Scaffold59	706521	706597	77	*
Scaffold10216	33043	33104	62	*	Scaffold59	694718	694778	61	*
Scaffold10216	29165	29232	68	*	Scaffold59	690679	690746	68	*
Scaffold10218	30481	30540	60	*	Scaffold1697	145875	145934	60	*
Scaffold1022	12033	12092	60	*	Scaffold114	252018	252077	60	*
Scaffold1022	49885	49968	84	*	Scaffold14	979964	980047	84	*
Scaffold1022	116956	117008	53	*	Scaffold14	920355	920407	53	*
Scaffold1022	58909	58967	59	*	Scaffold14	973513	973571	59	*
Scaffold1022	145240	145331	92	*	Scaffold14	895846	895937	92	*
Scaffold1022	95438	95506	69	*	Scaffold14	938007	938075	69	*
Scaffold1022	47907	47966	60	*	Scaffold14	981715	981774	60	*
Scaffold1022	79627	79702	76	*	Scaffold14	951504	951579	76	*
Scaffold1022	145691	145740	50	*	Scaffold14	895437	895486	50	*
Scaffold1022	133413	133487	75	*	Scaffold14	908061	908135	75	*
Scaffold1022	152791	152843	53	*	Scaffold14	886490	886542	53	*
Scaffold1022	95556	95621	66	*	Scaffold14	937890	937955	66	*
Scaffold1022	91910	92020	111	*	Scaffold14	941515	941626	112	*
Scaffold1022	57541	57606	66	*	Scaffold14	974656	974721	66	*
Scaffold1022	108103	108162	60	*	Scaffold14	927634	927692	59	*
Scaffold1022	145878	145959	82	*	Scaffold14	895219	895300	82	*
Scaffold1022	94977	95189	213	*	Scaffold14	938323	938535	213	*
Scaffold1022	57391	57450	60	*	Scaffold14	974819	974878	60	*
Scaffold1022	79526	79584	59	*	Scaffold14	951621	951679	59	*
Scaffold1022	94635	94718	84	*	Scaffold14	938812	938895	84	*
Scaffold1022	108009	108083	75	*	Scaffold14	927711	927785	75	*
Scaffold1022	30032	30131	100	*	Scaffold14	993732	993832	101	*
Scaffold1022	153052	153104	53	*	Scaffold14	883034	883086	53	*
Scaffold1022	47706	47755	50	*	Scaffold14	981928	981977	50	*
Scaffold1022	152563	152614	52	*	Scaffold14	886717	886768	52	*
Scaffold1022	107795	107879	85	*	Scaffold14	927906	927990	85	*
Scaffold1022	76580	76635	56	*	Scaffold14	953935	953991	57	*
Scaffold1022	154368	154420	53	*	Scaffold14	883034	883086	53	*
Scaffold1022	27615	27673	59	*	Scaffold14	996016	996074	59	*
Scaffold1022	145339	145556	218	*	Scaffold14	895621	895838	218	*
Scaffold1022	47564	47634	71	*	Scaffold14	982048	982118	71	*
Scaffold1022	123087	123144	58	*	Scaffold14	915404	915461	58	*
Scaffold1022	88757	88810	54	*	Scaffold14	944502	944555	54	*
Scaffold1022	94458	94515	58	*	Scaffold14	939011	939068	58	*
Scaffold1022	154140	154191	52	*	Scaffold14	883261	883312	52	*
Scaffold1022	32893	32959	67	*	Scaffold14	991122	991188	67	*
Scaffold1022	90339	90410	72	*	Scaffold14	942779	942850	72	*
Scaffold1022	1733	1836	104	*	Scaffold1527	43332	43434	103	*
Scaffold10222	15422	15498	77	*	Scaffold688	11386	11462	77	*
Scaffold10223	36864	36952	89	*	Scaffold203	20327	20415	89	*
Scaffold10226	26551	26609	59	*	Scaffold22659	89	147	59	*
Scaffold10226	34346	34435	90	*	Scaffold45	758422	758510	89	*
Scaffold10226	34244	34344	101	*	Scaffold45	758513	758613	101	*
Scaffold10226	9044	9103	60	*	Scaffold45	775954	776013	60	*
Scaffold10226	26543	26601	59	*	Scaffold6	1419372	1419430	59	*
Scaffold10226	26543	26601	59	*	Scaffold6	1419059	1419117	59	*
Scaffold10228	17395	17454	60	*	Scaffold1627	39079	39138	60	*
Scaffold10228	26901	26961	61	*	Scaffold294	521175	521235	61	*
Scaffold102308	6	65	60	*	Scaffold1093	39246	39305	60	*
Scaffold102308	7	65	59	*	Scaffold18	683118	683176	59	*
Scaffold102385	136	209	74	*	Scaffold2307	12841	12914	74	*
Scaffold1024	17354	17455	102	*	Scaffold22	1063410	1063511	102	*
Scaffold1024	10082	10165	84	*	Scaffold22	1059966	1060049	84	*
Scaffold1024	63284	63355	72	*	Scaffold511	16118	16189	72	*
Scaffold1024	63499	63568	70	*	Scaffold511	16324	16393	70	*
Scaffold1024	64049	64099	51	*	Scaffold511	16904	16954	51	*
Scaffold10240	18771	18829	59	*	Scaffold4439	4133	4191	59	*
Scaffold102414	112	170	59	*	Scaffold201	461226	461284	59	*
Scaffold10243	47654	47715	62	*	Scaffold879	46876	46937	62	*
Scaffold1025	41306	41361	56	*	Scaffold21251	38	93	56	*
Scaffold1025	41306	41384	79	*	Scaffold219	58367	58445	79	*
Scaffold1025	94433	94569	137	*	Scaffold219	82278	82414	137	*
Scaffold1025	71424	71483	60	*	Scaffold219	75954	76013	60	*
Scaffold1025	88594	88646	53	*	Scaffold219	77663	77715	53	*
Scaffold1025	51217	51275	59	*	Scaffold219	66742	66800	59	*
Scaffold1025	23519	23569	51	*	Scaffold219	51826	51876	51	*
Scaffold1025	71324	71421	98	*	Scaffold219	75853	75951	99	*
Scaffold1025	94377	94431	55	*	Scaffold219	82222	82276	55	*
Scaffold1025	91199	91249	51	*	Scaffold219	79798	79848	51	*
Scaffold1025	134464	134540	77	*	Scaffold5191	8272	8348	77	*
Scaffold1025	51217	51275	59	*	Scaffold5518	5260	5318	59	*
Scaffold1025	112950	112999	50	*	Scaffold743	126682	126731	50	*
Scaffold10250	46288	46337	50	*	Scaffold484	83282	83331	50	*
Scaffold10250	61393	61442	50	*	Scaffold484	96892	96941	50	*
Scaffold102502	405	460	56	*	Scaffold270	281229	281284	56	*
Scaffold10252	14073	14132	60	*	Scaffold829	203807	203866	60	*
Scaffold10256	8074	8132	59	*	Scaffold587	217724	217782	59	*
Scaffold10256	8018	8069	52	*	Scaffold587	217787	217838	52	*
Scaffold1026	74028	74128	101	*	Scaffold29201	1066	1166	101	*
Scaffold1026	74676	74726	51	*	Scaffold29201	451	501	51	*
Scaffold1026	80710	80760	51	*	Scaffold391	440240	440290	51	*
Scaffold1026	84436	84485	50	*	Scaffold391	442123	442172	50	*
Scaffold1026	64341	64399	59	*	Scaffold391	424892	424950	59	*
Scaffold1026	74007	74128	122	*	Scaffold391	435398	435519	122	*
Scaffold1026	72786	72849	64	*	Scaffold391	433186	433249	64	*
Scaffold1026	67356	67408	53	*	Scaffold391	426174	426226	53	*
Scaffold1026	80312	80381	70	*	Scaffold391	439805	439874	70	*
Scaffold1026	74676	74726	51	*	Scaffold391	436084	436134	51	*
Scaffold1026	86071	86126	56	*	Scaffold391	443821	443876	56	*
Scaffold10260	15601	15700	100	*	Scaffold4791	6520	6619	100	*
Scaffold10260	19821	19874	54	*	Scaffold4791	10355	10408	54	*
Scaffold10260	32891	32940	50	*	Scaffold5776	3484	3533	50	*
Scaffold10263	12148	12197	50	*	Scaffold1053	213983	214032	50	*
Scaffold10263	20361	20482	122	*	Scaffold1053	204976	205098	123	*
Scaffold10263	6083	6137	55	*	Scaffold1053	224909	224963	55	*
Scaffold10263	20279	20329	51	*	Scaffold1053	205141	205191	51	*
Scaffold10263	15805	15854	50	*	Scaffold1053	209082	209131	50	*
Scaffold10263	12148	12197	50	*	Scaffold5128	2976	3025	50	*
Scaffold10266	1166	1227	62	*	Scaffold13	718130	718192	63	*
Scaffold10268	27286	27343	58	*	Scaffold406	666854	666911	58	*
Scaffold10268	17164	17223	60	*	Scaffold406	656670	656729	60	*
Scaffold10268	28518	28570	53	*	Scaffold406	668158	668210	53	*
Scaffold10273	16776	16830	55	*	Scaffold503	398959	399013	55	*
Scaffold10276	53917	54037	121	*	Scaffold31044	546	666	121	*
Scaffold10276	15926	15978	53	*	Scaffold451	607501	607553	53	*
Scaffold10276	10565	10617	53	*	Scaffold451	613947	613999	53	*
Scaffold10276	63253	63304	52	*	Scaffold451	572354	572405	52	*
Scaffold10276	53968	54037	70	*	Scaffold451	577877	577946	70	*
Scaffold10276	4282	4358	77	*	Scaffold451	618033	618109	77	*
Scaffold10276	52583	52652	70	*	Scaffold451	577877	577946	70	*
Scaffold10277	11328	11377	50	*	Scaffold1083	114177	114226	50	*
Scaffold10277	30005	30062	58	*	Scaffold2	359063	359120	58	*
Scaffold10277	11328	11377	50	*	Scaffold658	676558	676607	50	*
Scaffold10280	55489	55577	89	*	Scaffold544	265931	266019	89	*
Scaffold10280	55489	55577	89	*	Scaffold544	275327	275415	89	*
Scaffold10284	24232	24283	52	*	Scaffold486	35303	35354	52	*
Scaffold10284	24222	24286	65	*	Scaffold486	35937	36001	65	*
Scaffold10288	17885	17964	80	*	Scaffold2506	40289	40368	80	*
Scaffold10288	18819	18868	50	*	Scaffold2506	39479	39528	50	*
Scaffold10288	23742	23902	161	*	Scaffold2663	40788	40949	162	*
Scaffold10288	50313	50450	138	*	Scaffold2663	22212	22348	137	*
Scaffold10288	22960	23048	89	*	Scaffold2663	41877	41965	89	*
Scaffold10288	45942	45994	53	*	Scaffold2663	26758	26810	53	*
Scaffold102888	589	650	62	*	Scaffold1022	184818	184879	62	*
Scaffold102888	505	562	58	*	Scaffold1046	227859	227916	58	*
Scaffold102888	518	582	65	*	Scaffold1232	82744	82808	65	*
Scaffold102888	519	648	130	*	Scaffold1248	119990	120118	129	*
Scaffold102888	618	669	52	*	Scaffold1249	126251	126302	52	*
Scaffold102888	586	662	77	*	Scaffold14	250962	251038	77	*
Scaffold102888	496	563	68	*	Scaffold15	687952	688020	69	*
Scaffold102888	505	556	52	*	Scaffold171	72524	72575	52	*
Scaffold102888	582	649	68	*	Scaffold1739	56570	56637	68	*
Scaffold102888	589	639	51	*	Scaffold1882	68219	68269	51	*
Scaffold102888	526	588	63	*	Scaffold219	664864	664926	63	*
Scaffold102888	519	592	74	*	Scaffold2524	40676	40749	74	*
Scaffold102888	505	557	53	*	Scaffold253	176400	176452	53	*
Scaffold102888	592	645	54	*	Scaffold2612	15398	15452	55	*
Scaffold102888	537	596	60	*	Scaffold267	609169	609228	60	*
Scaffold102888	491	566	76	*	Scaffold284	214595	214670	76	*
Scaffold102888	574	636	63	*	Scaffold2860	24683	24745	63	*
Scaffold102888	526	588	63	*	Scaffold2979	93139	93201	63	*
Scaffold102888	589	641	53	*	Scaffold305	393366	393418	53	*
Scaffold102888	583	654	72	*	Scaffold32	587965	588036	72	*
Scaffold102888	505	561	57	*	Scaffold34	997019	997075	57	*
Scaffold102888	505	569	65	*	Scaffold39	1127020	1127084	65	*
Scaffold102888	496	551	56	*	Scaffold4	769645	769701	57	*
Scaffold102888	589	653	65	*	Scaffold438	373559	373623	65	*
Scaffold102888	588	655	68	*	Scaffold444	142909	142976	68	*
Scaffold102888	589	669	81	*	Scaffold50	1330726	1330806	81	*
Scaffold102888	594	660	67	*	Scaffold524	131693	131759	67	*
Scaffold102888	515	581	67	*	Scaffold563	317829	317895	67	*
Scaffold102888	588	667	80	*	Scaffold565	61813	61892	80	*
Scaffold102888	537	587	51	*	Scaffold590	313796	313846	51	*
Scaffold102888	514	582	69	*	Scaffold672	117387	117455	69	*
Scaffold102888	589	649	61	*	Scaffold69	133027	133087	61	*
Scaffold102888	522	573	52	*	Scaffold74	615806	615857	52	*
Scaffold102888	599	657	59	*	Scaffold74	615721	615779	59	*
Scaffold102888	593	666	74	*	Scaffold745	145846	145919	74	*
Scaffold102888	549	607	59	*	Scaffold8326	4504	4562	59	*
Scaffold102897	180	243	64	*	Scaffold2061	83297	83360	64	*
Scaffold1029	50199	50259	61	*	Scaffold2782	54060	54120	61	*
Scaffold1029	50891	50951	61	*	Scaffold2782	54060	54120	61	*
Scaffold1029	98962	99026	65	*	Scaffold474	188707	188772	66	*
Scaffold10290	8557	8616	60	*	Scaffold307	5533	5592	60	*
Scaffold10291	26212	26261	50	*	Scaffold18	332492	332541	50	*
Scaffold102923	5	172	168	*	Scaffold2782	132456	132623	168	*
Scaffold10293	63328	63380	53	*	Scaffold253	154324	154376	53	*
Scaffold10293	78824	78878	55	*	Scaffold333	702898	702952	55	*
Scaffold10293	6112	6162	51	*	Scaffold333	761644	761694	51	*
Scaffold102954	81	140	60	*	Scaffold198	603618	603677	60	*
Scaffold10299	37754	37811	58	*	Scaffold3	1122944	1123001	58	*
Scaffold103	126404	126493	90	*	Scaffold29	762935	763024	90	*
Scaffold103	119419	119468	50	*	Scaffold29	765807	765856	50	*
Scaffold103	110981	111046	66	*	Scaffold29	772795	772860	66	*
Scaffold1030	139583	139687	105	*	Scaffold266	452862	452966	105	*
Scaffold1030	128329	128379	51	*	Scaffold5191	8798	8848	51	*
Scaffold1030	118635	118685	51	*	Scaffold628	193556	193606	51	*
Scaffold10301	7506	7595	90	*	Scaffold25	1179313	1179402	90	*
Scaffold10305	14706	14763	58	*	Scaffold114	642495	642552	58	*
Scaffold10305	74118	74169	52	*	Scaffold1763	124090	124142	53	*
Scaffold10305	53909	53964	56	*	Scaffold186	330910	330965	56	*
Scaffold10305	74694	74745	52	*	Scaffold186	356010	356061	52	*
Scaffold10305	22840	22889	50	*	Scaffold186	286067	286116	50	*
Scaffold10305	60324	60384	61	*	Scaffold186	338181	338241	61	*
Scaffold10305	22840	22889	50	*	Scaffold186	296388	296437	50	*
Scaffold103071	44	96	53	*	Scaffold58	443516	443568	53	*
Scaffold1031	149158	149209	52	*	Scaffold2501	19661	19712	52	*
Scaffold1031	145959	146010	52	*	Scaffold2501	19661	19712	52	*
Scaffold1031	38264	38322	59	*	Scaffold33	290937	290995	59	*
Scaffold1031	52333	52386	54	*	Scaffold33	280585	280638	54	*
Scaffold10312	1517	1585	69	*	Scaffold213	270808	270876	69	*
Scaffold10315	61037	61095	59	*	Scaffold149	64493	64551	59	*
Scaffold10315	54408	54463	56	*	Scaffold149	61576	61631	56	*
