first.seqnames	first.start	first.end	first.width	first.strand	second.seqnames	second.start	second.end	second.width	second.strand
Scaffold1014	103819	103877	59	*	Scaffold394	307856	307914	59	*
Scaffold1014	67200	67343	144	*	Scaffold394	275582	275725	144	*
Scaffold1014	47070	47123	54	*	Scaffold394	248261	248314	54	*
Scaffold1014	7385	7436	52	*	Scaffold394	205594	205644	51	*
Scaffold1014	68343	68425	83	*	Scaffold394	276810	276892	83	*
Scaffold1014	63533	63612	80	*	Scaffold394	270823	270902	80	*
Scaffold1014	46993	47056	64	*	Scaffold394	248186	248249	64	*
Scaffold1014	99260	99320	61	*	Scaffold394	302867	302927	61	*
Scaffold1014	163792	163843	52	*	Scaffold50	401676	401727	52	*
Scaffold1014	157281	157333	53	*	Scaffold50	399882	399934	53	*
Scaffold10141	25370	25419	50	*	Scaffold763	63007	63056	50	*
Scaffold10141	19806	19880	75	*	Scaffold763	49651	49725	75	*
Scaffold10141	19814	19886	73	*	Scaffold763	57071	57143	73	*
Scaffold10142	17987	18037	51	*	Scaffold583	234427	234477	51	*
Scaffold10143	45859	45914	56	*	Scaffold650	243373	243427	55	*
Scaffold10143	26138	26232	95	*	Scaffold650	220677	220771	95	*
Scaffold10143	19419	19486	68	*	Scaffold650	215810	215877	68	*
Scaffold10143	36421	36508	88	*	Scaffold650	228716	228802	87	*
Scaffold10143	28395	28444	50	*	Scaffold650	222587	222635	49	*
Scaffold10143	28447	28502	56	*	Scaffold650	222638	222693	56	*
Scaffold10143	28294	28360	67	*	Scaffold650	222487	222553	67	*
Scaffold10143	45813	45904	92	*	Scaffold650	239919	240010	92	*
Scaffold10143	45686	45735	50	*	Scaffold650	239794	239843	50	*
Scaffold10143	18057	18115	59	*	Scaffold650	214759	214817	59	*
Scaffold10143	45686	45736	51	*	Scaffold9886	464	514	51	*
Scaffold10143	45813	45865	53	*	Scaffold9886	590	642	53	*
Scaffold10144	7664	7719	56	*	Scaffold2347	35106	35160	55	*
Scaffold10144	7666	7732	67	*	Scaffold65	283705	283770	66	*
Scaffold10144	10477	10576	100	*	Scaffold65	282187	282286	100	*
Scaffold10146	7869	7926	58	*	Scaffold20406	40	97	58	*
Scaffold10146	8858	8914	57	*	Scaffold58	29646	29702	57	*
Scaffold10146	7869	7926	58	*	Scaffold58	30671	30728	58	*
Scaffold10146	9540	9615	76	*	Scaffold58	28822	28897	76	*
Scaffold10147	16788	16841	54	*	Scaffold5191	7741	7794	54	*
Scaffold1015	20094	20144	51	*	Scaffold949	220227	220276	50	*
Scaffold1015	24777	24843	67	*	Scaffold949	215187	215252	66	*
Scaffold10151	15831	15892	62	*	Scaffold104	438389	438450	62	*
Scaffold10151	25906	25970	65	*	Scaffold104	443569	443633	65	*
Scaffold10151	7590	7670	81	*	Scaffold104	434489	434569	81	*
Scaffold10151	20633	20700	68	*	Scaffold104	441750	441817	68	*
Scaffold10151	14342	14420	79	*	Scaffold104	437415	437493	79	*
Scaffold10151	13040	13100	61	*	Scaffold104	436433	436494	62	*
Scaffold10151	26055	26198	144	*	Scaffold104	443714	443856	143	*
Scaffold10151	6183	6295	113	*	Scaffold104	432344	432456	113	*
Scaffold10152	32416	32488	73	*	Scaffold3806	22869	22941	73	*
Scaffold10154	43503	43564	62	*	Scaffold65	102743	102804	62	*
Scaffold10154	43503	43564	62	*	Scaffold65	102026	102087	62	*
Scaffold10154	8056	8137	82	*	Scaffold800	209536	209617	82	*
Scaffold1016	40185	40252	68	*	Scaffold1117	297048	297115	68	*
Scaffold1016	21425	21480	56	*	Scaffold1117	280889	280944	56	*
Scaffold1016	130127	130185	59	*	Scaffold1117	432899	432957	59	*
Scaffold1016	115948	116010	63	*	Scaffold1117	390323	390385	63	*
Scaffold1016	165438	165516	79	*	Scaffold1117	463854	463932	79	*
Scaffold1016	174737	174788	52	*	Scaffold1117	473263	473313	51	*
Scaffold1016	69673	69729	57	*	Scaffold1117	328679	328734	56	*
Scaffold1016	67817	67878	62	*	Scaffold1117	326850	326912	63	*
Scaffold1016	44254	44318	65	*	Scaffold1117	300815	300879	65	*
Scaffold1016	50173	50233	61	*	Scaffold1117	306978	307038	61	*
Scaffold1016	178413	178468	56	*	Scaffold1117	477011	477065	55	*
Scaffold1016	154098	154176	79	*	Scaffold1117	451172	451250	79	*
Scaffold1016	26361	26435	75	*	Scaffold1117	285239	285313	75	*
Scaffold1016	132554	132605	52	*	Scaffold1117	435287	435338	52	*
Scaffold1016	189508	189560	53	*	Scaffold1117	487202	487254	53	*
Scaffold1016	24517	24569	53	*	Scaffold1117	283392	283444	53	*
Scaffold1016	145049	145109	61	*	Scaffold1117	444195	444255	61	*
Scaffold1016	21348	21421	74	*	Scaffold1117	280812	280885	74	*
Scaffold1016	158496	158578	83	*	Scaffold1117	456076	456158	83	*
Scaffold1016	108020	108094	75	*	Scaffold1117	369379	369453	75	*
Scaffold1016	121686	121761	76	*	Scaffold1117	397656	397731	76	*
Scaffold1016	181164	181226	63	*	Scaffold1117	479037	479099	63	*
Scaffold1016	56117	56169	53	*	Scaffold1117	312098	312150	53	*
Scaffold1016	132394	132473	80	*	Scaffold1117	435131	435210	80	*
Scaffold1016	131125	131179	55	*	Scaffold1117	433905	433959	55	*
Scaffold1016	24798	24852	55	*	Scaffold1117	283655	283709	55	*
Scaffold1016	121874	121939	66	*	Scaffold1117	424354	424419	66	*
Scaffold1016	136103	136154	52	*	Scaffold1117	438660	438712	53	*
Scaffold1016	122701	122755	55	*	Scaffold1117	424889	424943	55	*
Scaffold1016	49626	49680	55	*	Scaffold1117	306418	306472	55	*
Scaffold1016	96141	96203	63	*	Scaffold1117	359865	359927	63	*
Scaffold1016	52573	52653	81	*	Scaffold1117	309045	309125	81	*
Scaffold1016	64478	64547	70	*	Scaffold1117	323212	323281	70	*
Scaffold1016	172304	172360	57	*	Scaffold1117	470956	471012	57	*
Scaffold1016	186667	186759	93	*	Scaffold1117	484394	484485	92	*
Scaffold1016	134762	134812	51	*	Scaffold1117	437233	437283	51	*
Scaffold1016	74199	74265	67	*	Scaffold1117	333525	333591	67	*
Scaffold1016	181435	181489	55	*	Scaffold1117	479303	479357	55	*
Scaffold1016	137900	137952	53	*	Scaffold1117	440678	440730	53	*
Scaffold1016	172454	172526	73	*	Scaffold1117	471105	471177	73	*
Scaffold1016	103580	103633	54	*	Scaffold1117	365651	365704	54	*
Scaffold1016	121686	121761	76	*	Scaffold1117	424164	424239	76	*
Scaffold1016	35967	36016	50	*	Scaffold1117	292434	292483	50	*
Scaffold1016	172371	172451	81	*	Scaffold1117	471022	471102	81	*
Scaffold1016	127857	127908	52	*	Scaffold1117	430741	430792	52	*
Scaffold1016	39611	39691	81	*	Scaffold1117	296477	296557	81	*
Scaffold1016	37425	37478	54	*	Scaffold1117	293928	293981	54	*
Scaffold1016	36533	36601	69	*	Scaffold1117	293015	293083	69	*
Scaffold1016	24666	24724	59	*	Scaffold1117	283538	283596	59	*
Scaffold1016	28119	28264	146	*	Scaffold1117	286704	286849	146	*
Scaffold1016	165614	165697	84	*	Scaffold1117	464043	464127	85	*
Scaffold1016	64551	64609	59	*	Scaffold1117	323284	323342	59	*
Scaffold1016	67613	67662	50	*	Scaffold1117	326639	326688	50	*
Scaffold1016	136602	136723	122	*	Scaffold1117	439264	439386	123	*
Scaffold1016	71672	71755	84	*	Scaffold1117	330829	330912	84	*
Scaffold1016	74268	74351	84	*	Scaffold1117	333594	333678	85	*
Scaffold1016	104352	104433	82	*	Scaffold1117	367503	367584	82	*
Scaffold1016	75412	75495	84	*	Scaffold1117	333594	333678	85	*
Scaffold1016	171037	171110	74	*	Scaffold1117	469890	469963	74	*
Scaffold1016	166770	166882	113	*	Scaffold1117	465322	465432	111	*
Scaffold1016	126153	126202	50	*	Scaffold1117	428891	428940	50	*
Scaffold1016	36931	36981	51	*	Scaffold1117	293401	293453	53	*
Scaffold1016	124475	124525	51	*	Scaffold1117	426988	427038	51	*
Scaffold1016	178709	178787	79	*	Scaffold1117	477293	477371	79	*
Scaffold1016	172676	172799	124	*	Scaffold1117	471350	471473	124	*
Scaffold1016	181295	181346	52	*	Scaffold1117	479167	479218	52	*
Scaffold1016	67728	67815	88	*	Scaffold1117	326761	326848	88	*
Scaffold1016	164637	164687	51	*	Scaffold1117	463058	463108	51	*
Scaffold1016	32410	32465	56	*	Scaffold1117	290133	290188	56	*
Scaffold1016	63400	63477	78	*	Scaffold1117	314898	314975	78	*
Scaffold1016	156896	156950	55	*	Scaffold1117	454268	454322	55	*
Scaffold1016	98769	98818	50	*	Scaffold1117	362423	362472	50	*
Scaffold1016	157377	157448	72	*	Scaffold1117	454795	454866	72	*
Scaffold1016	41918	41969	52	*	Scaffold1117	298658	298709	52	*
Scaffold1016	122905	123010	106	*	Scaffold1117	425096	425201	106	*
Scaffold1016	160367	160416	50	*	Scaffold1117	458624	458673	50	*
Scaffold1016	108978	109108	131	*	Scaffold1117	370037	370167	131	*
Scaffold1016	39457	39551	95	*	Scaffold1117	296322	296416	95	*
Scaffold1016	131293	131362	70	*	Scaffold1117	434073	434142	70	*
Scaffold1016	117933	118060	128	*	Scaffold1117	418479	418606	128	*
Scaffold1016	138250	138300	51	*	Scaffold1117	441033	441083	51	*
Scaffold1016	125239	125296	58	*	Scaffold1117	427761	427817	57	*
Scaffold1016	117933	118060	128	*	Scaffold1117	392408	392535	128	*
Scaffold1016	169586	169651	66	*	Scaffold1117	468225	468290	66	*
Scaffold1016	75337	75409	73	*	Scaffold1117	333518	333591	74	*
Scaffold1016	68955	69019	65	*	Scaffold1117	328010	328074	65	*
Scaffold1016	158715	158764	50	*	Scaffold1117	456294	456344	51	*
Scaffold1016	113251	113331	81	*	Scaffold1117	388051	388131	81	*
Scaffold1016	119918	119979	62	*	Scaffold1117	420887	420948	62	*
Scaffold1016	119918	119979	62	*	Scaffold1117	394779	394840	62	*
Scaffold1016	121886	121939	54	*	Scaffold1117	397859	397911	53	*
Scaffold1016	67462	67516	55	*	Scaffold1117	326484	326538	55	*
Scaffold1016	115850	115917	68	*	Scaffold1117	390228	390293	66	*
Scaffold1016	28888	28999	112	*	Scaffold1117	286738	286849	112	*
Scaffold1016	111332	111407	76	*	Scaffold1117	386009	386084	76	*
Scaffold1016	106155	106236	82	*	Scaffold1117	367503	367584	82	*
Scaffold1016	67880	67960	81	*	Scaffold1117	326914	326994	81	*
Scaffold1016	92142	92261	120	*	Scaffold24462	153	272	120	*
Scaffold1016	67746	67960	215	*	Scaffold5555	4518	4733	216	*
Scaffold1016	74199	74265	67	*	Scaffold5555	11127	11193	67	*
Scaffold1016	87658	87780	123	*	Scaffold5555	21753	21874	122	*
Scaffold1016	64551	64609	59	*	Scaffold5555	1026	1084	59	*
Scaffold1016	69673	69729	57	*	Scaffold5555	6432	6487	56	*
Scaffold1016	71672	71755	84	*	Scaffold5555	8492	8575	84	*
Scaffold1016	63836	63885	50	*	Scaffold5555	271	320	50	*
Scaffold1016	79393	79443	51	*	Scaffold5555	14639	14689	51	*
Scaffold1016	74268	74331	64	*	Scaffold5555	11196	11260	65	*
Scaffold1016	94080	94131	52	*	Scaffold5555	24551	24602	52	*
Scaffold1016	68955	69020	66	*	Scaffold5555	5748	5814	67	*
Scaffold1016	67613	67662	50	*	Scaffold5555	4378	4427	50	*
Scaffold1016	64478	64547	70	*	Scaffold5555	954	1023	70	*
Scaffold1016	67462	67516	55	*	Scaffold5555	4223	4277	55	*
Scaffold1016	92142	92261	120	*	Scaffold5555	22515	22634	120	*
Scaffold1016	94773	94849	77	*	Scaffold5555	26885	26961	77	*
Scaffold1016	86182	86243	62	*	Scaffold5555	20201	20261	61	*
Scaffold1016	94360	94424	65	*	Scaffold5555	24832	24896	65	*
Scaffold1016	94144	94223	80	*	Scaffold5555	24615	24695	81	*
Scaffold1016	79087	79139	53	*	Scaffold5555	14346	14398	53	*
Scaffold1016	94773	94849	77	*	Scaffold5555	25308	25384	77	*
Scaffold1016	94144	94223	80	*	Scaffold8	477129	477209	81	*
Scaffold1016	94080	94131	52	*	Scaffold8	477065	477116	52	*
Scaffold101617	116	191	76	*	Scaffold11077	708	783	76	*
Scaffold1017	2474	2532	59	*	Scaffold197	726492	726550	59	*
Scaffold1017	46741	46797	57	*	Scaffold197	689775	689831	57	*
Scaffold1017	32073	32130	58	*	Scaffold197	702946	703003	58	*
Scaffold1017	19132	19189	58	*	Scaffold197	717686	717743	58	*
Scaffold1017	44932	44989	58	*	Scaffold197	692047	692104	58	*
Scaffold1017	54822	54872	51	*	Scaffold197	685886	685936	51	*
Scaffold1017	20644	20718	75	*	Scaffold197	711178	711254	77	*
Scaffold1017	73306	73367	62	*	Scaffold2424	51106	51167	62	*
Scaffold10171	23382	23442	61	*	Scaffold405	608141	608201	61	*
Scaffold10172	23068	23125	58	*	Scaffold2	377563	377620	58	*
Scaffold10172	258	348	91	*	Scaffold2	404528	404618	91	*
Scaffold10172	23068	23125	58	*	Scaffold2	378598	378655	58	*
Scaffold10173	16702	16760	59	*	Scaffold340	376349	376407	59	*
Scaffold10178	9833	9924	92	*	Scaffold213	58267	58358	92	*
Scaffold10178	10382	10482	101	*	Scaffold213	56764	56864	101	*
Scaffold10178	10967	11017	51	*	Scaffold213	55508	55558	51	*
Scaffold10179	30820	30878	59	*	Scaffold1404	92058	92116	59	*
Scaffold1018	28845	28895	51	*	Scaffold2342	8574	8624	51	*
Scaffold10180	14305	14355	51	*	Scaffold2799	40885	40935	51	*
Scaffold10180	14599	14649	51	*	Scaffold2799	40885	40935	51	*
Scaffold10181	10090	10149	60	*	Scaffold1584	105851	105910	60	*
Scaffold101851	364	432	69	*	Scaffold77	1031156	1031224	69	*
Scaffold10187	93803	93858	56	*	Scaffold32	641213	641268	56	*
Scaffold10187	22456	22534	79	*	Scaffold688	155615	155693	79	*
Scaffold10187	24847	24897	51	*	Scaffold688	153381	153431	51	*
Scaffold10187	69483	69581	99	*	Scaffold688	114572	114670	99	*
Scaffold10187	76411	76475	65	*	Scaffold688	109882	109947	66	*
Scaffold10187	21030	21100	71	*	Scaffold688	158450	158520	71	*
Scaffold10187	26545	26618	74	*	Scaffold688	151891	151964	74	*
Scaffold10187	96248	96339	92	*	Scaffold688	95482	95573	92	*
Scaffold10187	64019	64090	72	*	Scaffold688	120577	120648	72	*
Scaffold10187	50419	50529	111	*	Scaffold688	126211	126321	111	*
Scaffold10187	87662	87802	141	*	Scaffold688	101449	101589	141	*
Scaffold10187	37815	37891	77	*	Scaffold688	138515	138591	77	*
Scaffold10187	72430	72712	283	*	Scaffold688	111912	112194	283	*
Scaffold10187	33980	34100	121	*	Scaffold688	144452	144573	122	*
Scaffold10187	35166	35218	53	*	Scaffold688	142459	142511	53	*
Scaffold10187	55877	55986	110	*	Scaffold688	122520	122629	110	*
Scaffold10187	85619	85704	86	*	Scaffold688	103366	103451	86	*
Scaffold10187	7147	7223	77	*	Scaffold688	169368	169444	77	*
Scaffold10187	69732	69788	57	*	Scaffold688	114372	114428	57	*
Scaffold10187	95814	95896	83	*	Scaffold688	95885	95967	83	*
Scaffold10187	35166	35218	53	*	Scaffold688	143596	143648	53	*
Scaffold10187	85857	85907	51	*	Scaffold688	103159	103209	51	*
Scaffold10187	787	875	89	*	Scaffold688	174975	175062	88	*
Scaffold10187	99062	99136	75	*	Scaffold688	92517	92591	75	*
Scaffold10187	67756	67806	51	*	Scaffold688	116409	116459	51	*
Scaffold10187	69603	69653	51	*	Scaffold688	114500	114550	51	*
Scaffold10187	1329	1462	134	*	Scaffold688	174375	174508	134	*
Scaffold10187	96537	96643	107	*	Scaffold688	95177	95283	107	*
Scaffold10187	14491	14562	72	*	Scaffold688	163215	163286	72	*
Scaffold10187	96776	96950	175	*	Scaffold688	94877	95051	175	*
Scaffold10187	85984	86035	52	*	Scaffold688	103031	103082	52	*
Scaffold10187	34152	34316	165	*	Scaffold688	144237	144402	166	*
Scaffold10187	32447	32674	228	*	Scaffold688	145486	145713	228	*
Scaffold10187	85485	85546	62	*	Scaffold688	103525	103586	62	*
Scaffold10187	68610	68662	53	*	Scaffold688	115548	115600	53	*
Scaffold10187	44780	44859	80	*	Scaffold688	130042	130121	80	*
Scaffold10187	39838	39887	50	*	Scaffold688	136326	136375	50	*
Scaffold10187	27553	27665	113	*	Scaffold688	150739	150851	113	*
Scaffold10187	904	989	86	*	Scaffold688	174861	174946	86	*
Scaffold10187	40106	40165	60	*	Scaffold688	135984	136043	60	*
Scaffold10187	18165	18254	90	*	Scaffold688	159841	159930	90	*
Scaffold10187	68522	68601	80	*	Scaffold688	115609	115687	79	*
Scaffold10187	66367	66466	100	*	Scaffold688	117840	117939	100	*
Scaffold10187	68341	68392	52	*	Scaffold688	115826	115877	52	*
Scaffold10187	69088	69150	63	*	Scaffold688	115002	115065	64	*
Scaffold10187	68393	68515	123	*	Scaffold688	115694	115818	125	*
Scaffold10187	69847	69988	142	*	Scaffold688	114172	114313	142	*
Scaffold10187	69168	69396	229	*	Scaffold688	114756	114984	229	*
Scaffold10187	38051	38101	51	*	Scaffold688	138304	138354	51	*
Scaffold10187	40454	40532	79	*	Scaffold688	135619	135697	79	*
Scaffold10187	101222	101289	68	*	Scaffold688	90256	90322	67	*
Scaffold10187	68664	68798	135	*	Scaffold688	115411	115546	136	*
Scaffold10187	96398	96512	115	*	Scaffold688	95308	95422	115	*
Scaffold10187	69001	69073	73	*	Scaffold688	115079	115151	73	*
Scaffold10187	73141	73273	133	*	Scaffold688	111355	111487	133	*
Scaffold10187	54756	54929	174	*	Scaffold688	123874	124047	174	*
Scaffold10187	68008	68199	192	*	Scaffold688	116005	116196	192	*
Scaffold10187	24961	25038	78	*	Scaffold688	153210	153287	78	*
Scaffold10187	85759	85839	81	*	Scaffold688	103229	103309	81	*
Scaffold10187	98253	98508	256	*	Scaffold688	93153	93408	256	*
Scaffold10187	30532	30798	267	*	Scaffold688	148062	148328	267	*
Scaffold10187	72767	72854	88	*	Scaffold688	111773	111860	88	*
Scaffold10187	98025	98139	115	*	Scaffold688	93520	93634	115	*
Scaffold10187	63910	63987	78	*	Scaffold688	120680	120757	78	*
Scaffold10187	38379	38433	55	*	Scaffold688	137991	138046	56	*
Scaffold10187	36697	36746	50	*	Scaffold688	140210	140259	50	*
Scaffold10187	20123	20193	71	*	Scaffold688	158450	158520	71	*
Scaffold10187	73324	73435	112	*	Scaffold688	111192	111303	112	*
Scaffold10187	23800	23849	50	*	Scaffold688	154118	154167	50	*
Scaffold10187	72933	73020	88	*	Scaffold688	111609	111694	86	*
Scaffold10187	50359	50415	57	*	Scaffold688	126325	126381	57	*
Scaffold10187	64838	64906	69	*	Scaffold688	119651	119719	69	*
Scaffold10187	54685	54735	51	*	Scaffold688	124068	124118	51	*
Scaffold10187	54954	55178	225	*	Scaffold688	123627	123851	225	*
Scaffold10187	37895	37972	78	*	Scaffold688	138434	138511	78	*
Scaffold10187	38159	38208	50	*	Scaffold688	138210	138259	50	*
Scaffold10187	95934	95985	52	*	Scaffold688	95797	95848	52	*
Scaffold10187	3540	3618	79	*	Scaffold688	171780	171858	79	*
Scaffold10187	14902	14996	95	*	Scaffold688	162770	162864	95	*
Scaffold10187	9513	9562	50	*	Scaffold7770	444	493	50	*
Scaffold10187	4158	4209	52	*	Scaffold7770	3984	4035	52	*
Scaffold10187	904	989	86	*	Scaffold7770	8647	8732	86	*
Scaffold10187	3540	3618	79	*	Scaffold7770	5520	5598	79	*
Scaffold10187	7147	7219	73	*	Scaffold7770	2674	2746	73	*
Scaffold10187	787	875	89	*	Scaffold7770	8761	8848	88	*
Scaffold10187	1334	1462	129	*	Scaffold7770	8161	8289	129	*
Scaffold101893	3355	3413	59	*	Scaffold350	386304	386362	59	*
Scaffold101893	2614	2675	62	*	Scaffold350	385701	385762	62	*
Scaffold101893	248	297	50	*	Scaffold350	385713	385762	50	*
Scaffold101893	5286	5335	50	*	Scaffold4580	19296	19345	50	*
Scaffold1019	65812	65888	77	*	Scaffold131	48337	48413	77	*
Scaffold1019	84538	84650	113	*	Scaffold131	24178	24290	113	*
Scaffold10190	21819	21894	76	*	Scaffold421	343526	343601	76	*
Scaffold10191	56210	56267	58	*	Scaffold2072	4381	4438	58	*
Scaffold10191	1303	1358	56	*	Scaffold339	242915	242970	56	*
Scaffold10191	23851	23911	61	*	Scaffold3629	26986	27046	61	*
Scaffold10191	23851	23911	61	*	Scaffold374	616670	616730	61	*
Scaffold10191	48551	48616	66	*	Scaffold912	221740	221805	66	*
Scaffold10191	46333	46386	54	*	Scaffold912	219268	219321	54	*
Scaffold10192	25656	25707	52	*	Scaffold1047	260906	260957	52	*
Scaffold10192	10779	10842	64	*	Scaffold1047	274081	274144	64	*
Scaffold10192	47652	47713	62	*	Scaffold1047	240123	240185	63	*
Scaffold10193	26644	26794	151	*	Scaffold388	415485	415635	151	*
Scaffold10193	51208	51258	51	*	Scaffold388	392259	392309	51	*
Scaffold10193	51273	51374	102	*	Scaffold388	392143	392244	102	*
Scaffold10193	49693	49769	77	*	Scaffold388	393762	393838	77	*
Scaffold10193	49774	49824	51	*	Scaffold388	393707	393757	51	*
Scaffold10198	8966	9015	50	*	Scaffold789	102084	102133	50	*
Scaffold102	202564	202621	58	*	Scaffold1054	217339	217396	58	*
Scaffold102	202564	202621	58	*	Scaffold1054	227419	227476	58	*
Scaffold102	230843	230921	79	*	Scaffold1054	196025	196103	79	*
Scaffold102	202782	202837	56	*	Scaffold1054	217146	217201	56	*
Scaffold102	176730	176782	53	*	Scaffold1054	249115	249167	53	*
Scaffold102	202782	202837	56	*	Scaffold1054	227226	227281	56	*
Scaffold1020	157635	157695	61	*	Scaffold1051	71959	72019	61	*
Scaffold1020	103383	103443	61	*	Scaffold1068	82137	82197	61	*
Scaffold1020	157805	157883	79	*	Scaffold1081	7142	7220	79	*
Scaffold1020	16394	16453	60	*	Scaffold1125	169732	169791	60	*
Scaffold1020	6734	6801	68	*	Scaffold1125	177874	177940	67	*
Scaffold1020	162450	162557	108	*	Scaffold1125	54478	54584	107	*
Scaffold1020	1544	1607	64	*	Scaffold1125	79602	79665	64	*
Scaffold1020	23108	23164	57	*	Scaffold1125	164695	164751	57	*
Scaffold1020	151586	151635	50	*	Scaffold1125	63159	63208	50	*
Scaffold1020	140549	140642	94	*	Scaffold1125	72428	72521	94	*
Scaffold1020	69111	69187	77	*	Scaffold1125	121913	121989	77	*
Scaffold1020	15511	15565	55	*	Scaffold1125	170109	170163	55	*
Scaffold1020	5512	5622	111	*	Scaffold1125	178802	178911	110	*
Scaffold1020	17326	17392	67	*	Scaffold1125	168489	168554	66	*
Scaffold1020	180635	180687	53	*	Scaffold1125	42282	42334	53	*
Scaffold1020	169054	169105	52	*	Scaffold1125	52186	52237	52	*
Scaffold1020	162236	162404	169	*	Scaffold1125	54630	54798	169	*
Scaffold1020	151747	151822	76	*	Scaffold1125	62981	63056	76	*
Scaffold1020	95436	95487	52	*	Scaffold1125	106355	106406	52	*
Scaffold1020	130225	130278	54	*	Scaffold1125	77214	77267	54	*
Scaffold1020	43576	43632	57	*	Scaffold1125	146014	146070	57	*
Scaffold1020	55311	55443	133	*	Scaffold1125	133654	133785	132	*
Scaffold1020	155572	155638	67	*	Scaffold1125	58962	59028	67	*
Scaffold1020	25343	25422	80	*	Scaffold1125	162957	163036	80	*
Scaffold1020	46841	46933	93	*	Scaffold1125	142537	142629	93	*
Scaffold1020	19534	19717	184	*	Scaffold1125	166806	166988	183	*
Scaffold1020	26177	26251	75	*	Scaffold1125	162169	162243	75	*
Scaffold1020	176062	176112	51	*	Scaffold1125	44888	44936	49	*
Scaffold1020	15734	15783	50	*	Scaffold1125	169891	169940	50	*
Scaffold1020	77447	77497	51	*	Scaffold1125	116954	117004	51	*
Scaffold1020	53343	53415	73	*	Scaffold1125	135385	135457	73	*
Scaffold1020	128810	128873	64	*	Scaffold1125	79602	79665	64	*
Scaffold1020	132452	132536	85	*	Scaffold1125	75806	75888	83	*
Scaffold1020	151659	151735	77	*	Scaffold1125	63060	63135	76	*
